fund_id,denominacao_social,classe_anbima_raw,nivel1,nivel2_acoes
11275063000177,RM - FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11286399000135,SEIVAL FGS MASTER AGRESSIVO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Livre,Multimercado,
11286540000108,STUDIO MASTER FI FINANCEIRO - CIA - RESP LIMITADA,Ações Livre,Ações,Ativo
11301102000163,UBS PALMA FUNDO DE INVESTIMENTO EM COTAS DE FIF  MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11301118000176,VIC PREV PORTFÓLIO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
11301137000100,SEIVAL FGS AGRESSIVO FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,Multimercados Livre,Multimercado,
11308040000111,FIF  - CLASSE DE INVESTIMENTO MULTIMERCADO SAFIRA CRÉDITO PRIVADO - RESP LIMITADA,Multimercados Livre,Multimercado,
11308263000189,JASPE H10 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11308294000130,FUNDO DE INVESTIMENTO GRANADA H10 MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11311874000186,BANRISUL SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES LONGO PRAZO RESP LIMITADA,Renda Fixa Simples,Renda Fixa,
11314728000104,SULAMÉRICA EFFECTUS PREV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO DE RESPONSABILIDADE LIMITADA,Previdência Multimercado Livre,Multimercado,
11328882000135,BB PREVIDENCIÁRIO RENDA FIXA IRF-M1 TÍTULOS PÚBLICOS FIC FIF RESPONSABILIDADE LIMITADA,Renda Fixa Indexados,Renda Fixa,
11328904000167,BB AÇÕES INFRAESTRUTURA FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA,Ações Setoriais,Ações,Ativo
11328936000162,BB PGA RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO DE LONGO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
11349442000164,ASA FIFE CLASSE DE INVESTIMENTO RENDA  FIXA - RESP LIMITADA,Previdência RF Duração Livre Crédito Liv,Ações,Ativo
11349450000100,ASA ALPHA MAPFRE JURO BRASIL CLASSE DE  INVESTIMENTO MULTIMERCADO - RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
11349463000180,ASA FIFE CLASSE DE INVESTIMENTO EM AÇÕES  - RESP LIMITADA,Previdência Ações Ativo,Ações,Ativo
11349773000102,MONTE CRISTALLO 95 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11349797000153,EF2 FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV - RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11350412000178,AVANTE FIF MULT CRED PRIV RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11351407000180,CREDFIT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Livre,Multimercado,
11351449000110,BB RENDA FIXA CURTO PRAZO CORPORATE ÁGIL FIC FIF RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Soberano,Renda Fixa,
11357735000193,PRINCIPAL CLARITAS VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,Ações Livre,Ações,Ativo
11357838000153,UBS INCA 23 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11361531000126,FIF MULTIMERCADO CUBATÃO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11361553000196,ACE CAPITAL ABSOLUTO INSTITUCIONAL MASTER FI FINANCEIRO DE AÇÕES - RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11372045000103,VERDE AM VALOR DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,Ações Dividendos,Ações,Ativo
11375552000109,KRU FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11377248000192,DIRETOR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11377282000167,KAPITALO MASTER I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Livre,Multimercado,
11377292000100,CBS ADM FI FINANCEIRO - CI MULT PREVIDENCIÁRIO - RESP LIMITADA,Multimercados Dinâmico,Multimercado,
11378542000119,ESTRELA FUNDO DE INVESTIMENTO EM AÇÕES,Ações Livre,Ações,Ativo
11389134000162,ITAÚ FLEXPREV PREMIUM FASES DA VIDA 2030 FIF CIC MULT - RESP LIMITADA,Previdência Balanceados Data Alvo,Outros,
11389136000151,ITAU FLEXPREV PREMIUM FASES DA VIDA 2040 FIF CIC MULT- RESP LIMITADA,Previdência Balanceados Data Alvo,Outros,
11389154000133,ITAÚ FLEXPREV SPECIAL FIF CIC RF - RESP LIMITADA,Previdência RF Duração Média Grau de Inv,Ações,Ativo
11389157000177,ITAÚ FLEXPREV TURBO FIF DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA - RESPONSABILIDADE LIMITADA,Previdência RF Duração Livre Grau de Inv,Ações,Ativo
11389163000124,ITAÚ FLEXPREV MASTER TURBO FIF DA CLASSE DE INVESTIMENTO EM COTAS RF RESP LIMITADA,Previdência RF Duração Livre Grau de Inv,Ações,Ativo
11389203000138,ITAÚ FLEXPREV CATU FIF DA CLASSE DE INV EM COTAS MULT  CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Previdência Multimercado Livre,Multimercado,
11389633000150,ARES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11389643000195,HONOR MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11389956000143,ECJ FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11390046000180,ITAÚ MULTIMERCADO BRASIL EUA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Multimercados Estrat. Específica,Multimercado,
11390053000182,ITAÚ PRIVATE HEDGE PLUS MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Multimercados Livre,Multimercado,
11391262000140,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ALOCAÇÃO RISCO DE MERCADO LP - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Grau de Invest.,Renda Fixa,
11392070000159,COMPOSTELLA FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,Multimercados Livre,Multimercado,
11392079000160,EXPRESSO IV FIF - CL DE INVESTIMENTO EM COTAS DE CLASSE DE INVESTIMENTO EM AÇÕES RESP LIMITADA,Ações Livre,Ações,Ativo
11392091000174,TEMPO CAPITAL RF FIF DA CIC EM AÇÕES RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11392117000184,EXPRESSO FIF - CLASSE DE INVESTIMENTO EM COTAS DE INVESTIMENTO MULTIMERCADO RESP LIMITADA,Multimercados Livre,Multimercado,
11392165000172,AZ QUEST SMALL MID CAPS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC EM AÇÕES RESP LIMITADA,Ações Livre,Ações,Ativo
11403799000183,JGP EQUITY FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO FEEDER I RESP LTDA,Multimercados Estrat. Específica,Multimercado,
11403871000172,PALMARES FIFPREVIDENCIÁRIO QUALIFICADO - CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
11403884000141,AZ QUEST SMALL MID CAPS MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11403922000166,SDB FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11403956000150,OCCAM EQUITY HEDGE FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11409236000100,RELU FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11409285000135,UBS ALLOCATION VERDE AM PRISMA FUNDO DE INVESTIMENTO EM COTAS DE FIF MULT CRED PRIV - RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11409472000119,FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO CARNIVAL,Multimercados Invest. no Exterior,Multimercado,
11409506000175,EOS FMD FI FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR CREDITO PRIVADO LONGO PRAZO,Multimercados Invest. no Exterior,Multimercado,
11409553000119,JUBA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11409594000105,VERDE AM VIVE FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA,Multimercados Livre,Multimercado,
11410553000139,CONCORDIA PHOENIX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Livre,Multimercado,
11419524000138,RT REPUBLIC FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Soberano,Renda Fixa,
11419536000162,RT CONSTITUTION FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV - RESP LIMITADA,Multimercados Livre,Multimercado,
11419544000109,RT INTREPID FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11419555000199,RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA,Multimercados Livre,Multimercado,
11419566000179,CONCESSÕES BRASIL 2 FIF RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
11419569000102,ITAÚ PRIVATE CRÉDITO DIFERENCIADO RENDA FIXA CRÉDITO PRIVADO FIF DA CIC RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
11419612000130,ITAÚ AÇÕES PETROBRAS II FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,Fundos de Mono Ação,Ações,Ativo
11419627000106,ITAÚ HEDGE PLUS MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11419651000137,UNITSAP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
11419659000101,RIO GRANDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
11419792000150,ITAÚ CUSTÓDIA RENDA FIXA CURTO PRAZO CAIXA FIF RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Soberano,Renda Fixa,
11419800000168,AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11419806000135,WMAGNET FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Multimercados Juros e Moedas,Multimercado,
11419811000148,ITAÚ FIDELIDADE T FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,Renda Fixa Duração Média Crédito Livre,Renda Fixa,
11419818000160,ITAÚ VERSO A RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Soberano,Renda Fixa,
11419829000140,ARAUCÁRIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
11419903000128,LOLA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11419931000145,TAITI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11419936000178,CONFIDENCE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11419938000167,RT NATION FUNDO DE INVESTIMENTO FINANCEIRO RF - RESP LIMITADA,Renda Fixa Duração Livre Soberano,Renda Fixa,
11419940000136,ITAÚ DISTRIBUIDORES HEDGE PLUS MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Multimercados Livre,Multimercado,
11419984000166,ITAÚ FLEXPREV MIX FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,Previdência RF Duração Livre Grau de Inv,Ações,Ativo
11424324000173,GENOVA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
11424351000146,WM MULTIGESTOR ESTRATÉGIA FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11428899000164,THUNDERSTRUCK FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11432857000105,CJMZ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Dinâmico,Multimercado,
11435255000101,ICATU SEG BRASIL TOTAL  FIF- CLASSE DE INVESTIMENTO MULT - RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
11435262000103,PIRAHY FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11435287000107,MAG FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE  INVESTIMENTO RENDA FIXA - RESP LIMITADATA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
11435298000189,IP PARTICIPAÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11447014000174,KAPITALO APOLLO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11447030000167,JUMARI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11447056000105,LINCOLN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11447072000106,BIGUÁ VENTURE VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,Ações Livre,Ações,Ativo
11447124000136,SAFRA VITESSE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Grau de Invest.,Renda Fixa,
11447136000160,PRINCIPAL CLARITAS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
11447144000107,CHR FIF MULT CRED PRIV - RESP LIMITADA,Multimercados Livre,Multimercado,
11447221000129,FÚRIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11451187000166,BB TOP AÇÕES INFRAESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,Ações Setoriais,Ações,Ativo
11451197000100,BB URANO 4 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Soberano,Renda Fixa,
11451205000100,BB RENDA FIXA CPP LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Grau de Invest.,Renda Fixa,
11451917000129,QUANTITAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES MONTECRISTO RESP LIMITADA,Ações Livre,Ações,Ativo
11451974000108,SICREDI - FUNDO DE INVESTIMENTO FINANCEIRO DE RENDA FIXA ICATU SOBERANO - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Soberano,Renda Fixa,
11456177000113,IP VALUE HEDGE MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11458144000102,SUL AMÉRICA EQUITIES FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA,Ações Valor/Crescimento,Ações,Ativo
11461603000107,POTENZA FUNDO DE INVESTIMENTO EM AÇÕES,Ações Invest. no Exterior,Ações,Internacional
11462883000178,TELOS MÉDIO RISCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
11464283000149,SANTANDER XV RENDA FIXA CRÉDITO PRIVADO - CIC FIF RESP LIMITADA,Previdência RF Duração Livre Grau de Inv,Ações,Ativo
11471748000199,BRADESCO KOLLEGE TK FC - CIC MULT CRED PRIV - RESP LIMITADA,Multimercados Livre,Multimercado,
11471769000104,BRADESCO PGBLVGBL F39 FI FINANCEIRO - CIC RF - RESP LIMITADA,Previdência RF Duração Livre Crédito Liv,Ações,Ativo
11482380000164,ALLURE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES - RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11484558000106,BRADESCO FIF - CLASSE DE INVESTIMENTO RF IRF-M 1 TÍTULOS PÚBLICOS - RESP LIMITADA,Renda Fixa Duração Livre Soberano,Renda Fixa,
11484587000178,BRADESCO FIF - CIC MULT  CRED PRIVADO ODONTOPREV - RESP LIMITADA,Multimercados Juros e Moedas,Multimercado,
11490583000100,AMSP PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Previdência Multimercado Livre,Multimercado,
11490618000101,OCCAM EQUITY HEDGE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11490626000140,EOS HERCULES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES INVESTIMENTO NO EXTERIOR,Fechados de Ações,Ações,Ativo
11492193000161,LIBERTAS LIQUIDEZ FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO RF - RESP LIMITADA,Renda Fixa Duração Média Grau de Invest.,Renda Fixa,
11492312000186,BRADESCO PGBL/VGBL RV30/05 FI FINANCEIRO - CIC MULT - RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
11492361000119,BRADESCO PGBL/VGBL RV 30/10 FI FINANCEIRO - CIC MULT - RESP LIMITADA,Previdência Balanceados de 15-30,Outros,
11492367000196,BRADESCO FC DE FIF MULTIMERCADO CRÉDITO PRIVADO ÂMBAR,Multimercados Invest. no Exterior,Multimercado,
11502039000123,DONOSTIA FIF MULTIMERCADO CRED PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11502094000113,LUCKYX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
11502157000131,ORION FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11502651000104,ABRANGER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11502690000101,POLO ESTRATÉGIA CIC DE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11504894000173,BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - PETROBRAS 2010 - RESP LIMITADA,Fundos de Mono Ação,Ações,Ativo
11504922000152,BRADESCO PGBL/VGBL RV49/10 FI FINANCEIRO - CIC MULT - RESP LIMITADA,Previdência Balanceados de 30-49,Outros,
11504930000107,BRADESCO PGBLVGBL F85 FI FINANCEIRO - CIC RF - RESP LIMITADA,Previdência RF Duração Livre Crédito Liv,Ações,Ativo
11504960000105,BRADESCO PGBL/VGBL RV49/05 FI FINANCEIRO - CIC MULT - RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
11508507000177,SOLIS VEGA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
11519977000136,BRADESCO H PGBLVGBL ATIVO FI FINANCEIRO - CIC RF - RESP LIMITADA,Previdência RF Duração Alta Grau de Inv.,Ações,Ativo
11520036000112,TUCANO PREVIDENCIÁRIO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA,Ações Índice Ativo,Ações,Índice
11533458000122,BRADESCO H PGBLVGBL LINHA DO TEMPO 2030 II FI FINANCEIRO - CIC MULT - RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
11538190000111,BRASILPREV TOP SETORIAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,Previdência Ações Ativo,Ações,Ativo
11541979000121,CITIPREVI TITANIUM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
11541999000100,PAIVA NÍVEL I FI FINANCEIRO - CIA - RESP LIMITADA,Ações Invest. no Exterior,Ações,Internacional
11542011000110,BRP FUTURO FUNDO DE INVESTIMENTO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11549381000189,BNP PARIBAS LANTUS CIC DE CLASSES DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,Multimercados Livre,Multimercado,
11549965000154,GJ KIR FI FINANCEIRO - CI RF REFERENCIADA DI - RESP LIMITADA,Renda Fixa Duração Livre Soberano,Renda Fixa,
11555338000126,BRADESCO EMPRESAS H FIF - CLASSE DE INVESTIMENTO RF CRED PRIVADO LP PERFORMANCE 20 - RESP LIMITADA,Renda Fixa Duração Baixa Grau de Invest.,Renda Fixa,
11575074000172,GF MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Macro,Multimercado,
11575100000162,NEO FALCON FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA,Fechados de Ações,Ações,Ativo
11575277000169,EAGLE EYE FUNDO DE INVESTIMENTO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11575393000188,FUBÁ FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11584191000100,SANTANDER 49 III MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA,Previdência Balanceados de 30-49,Outros,
11616354000181,PLURAL YIELD FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Grau de Invest.,Renda Fixa,
11616374000152,KINITRO EAGLE FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11616389000110,ROSÁCEA FIF MULTIMERCADO CRÉDITO PRIVADO IE EXCLUSIVO - RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11616482000125,OCCAM FI FINANCEIRO - CIA - RESP LIMITADA,Ações Valor/Crescimento,Ações,Ativo
11616552000145,OCCAM INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
11628883000103,OCCAM FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA,Ações Valor/Crescimento,Ações,Ativo
11675309000106,BRADESCO IBOVESPA VALUATION FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA,Ações Índice Ativo,Ações,Índice
11690117000160,LEROSA MODERADO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
11695006000147,A3 VIKING FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
11695059000168,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA NEW LEAF I,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
11695077000140,SAMUKA FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11695180000190,FRACTALIS FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CRÉDITO PRIVADO,Multimercados Dinâmico,Multimercado,
11695212000157,ANTARES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,Ações Livre,Ações,Ativo
11695223000137,OLISAN - FIF DA CIC MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11702061000117,INHAMBU II FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
11702084000121,SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA,Multimercados Livre,Multimercado,
11702105000109,LIBRA FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INV MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11702108000142,LECHAIM FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
11702118000188,TIGUAN PGA FIF - CLASSE DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO - RESP LIMITADA,Multimercados Livre,Multimercado,
11702468000144,WIMBLEDON FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Livre,Multimercado,
11714716000177,SANTANDER ALOCAÇÃO MULTIMERCADO MACRO - CIC DE FUNDO DE INVESTIMENTO FIF RESP LIMITADA,Multimercados Macro,Multimercado,
